id_rosstat,indicator,vozr,grup_2,migr,mest,nazsostv,region,mun_level,munr,municipality,oktmo,mun_type,year,value,unit,period
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2012,1302,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2013,1335,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2014,1377,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2015,1624,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2016,1526,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2017,1344,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2018,1259,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2019,1087,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Калужская область,1,Городские округа Калужской области,"Городской округ ""город Обнинск""",29715000,7,2020,1067,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,4,2013,94,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,4,2014,77,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,4,2015,74,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2010,73,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2011,85,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2012,78,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2013,94,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2014,77,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2015,74,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2016,61,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2017,62,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2018,51,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2019,36,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Антроповский муниципальный район,Антроповский муниципальный район,34602000,10,2020,51,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,1,2013,50,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,1,2014,49,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,1,2015,25,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,4,2013,83,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,4,2014,60,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,4,2015,56,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2010,134,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2011,115,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2012,126,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2013,133,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2014,109,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2015,81,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2016,81,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2017,69,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2018,57,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2019,50,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Буйский муниципальный район,Буйский муниципальный район,34604000,10,2020,56,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,4,2013,112,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,4,2014,132,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,4,2015,97,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2010,125,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2011,126,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2012,117,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2013,112,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2014,132,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2015,97,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2016,87,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2017,72,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2018,64,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2019,63,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Вохомский муниципальный район,Вохомский муниципальный район,34606000,10,2020,52,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,4,2013,116,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,4,2014,95,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,4,2015,78,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2010,132,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2011,130,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2012,143,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2013,116,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2014,95,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2015,78,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2016,73,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2017,69,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2018,51,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2019,46,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Галичский муниципальный район,Галичский муниципальный район,34608000,10,2020,42,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,1,2013,59,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,1,2014,62,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,1,2015,51,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,4,2013,57,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,4,2014,62,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,4,2015,38,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2010,95,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2011,101,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2012,119,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2013,116,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2014,124,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2015,89,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2016,88,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2017,79,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2018,78,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2019,71,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кадыйский муниципальный район,Кадыйский муниципальный район,34610000,10,2020,61,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,1,2013,34,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,1,2014,27,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,1,2015,35,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,4,2013,30,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,4,2014,35,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,4,2015,24,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2010,85,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2011,73,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2012,66,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2013,64,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2014,62,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2015,59,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2016,46,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2017,40,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2018,36,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2019,26,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Кологривский муниципальный район,Кологривский муниципальный район,34612000,10,2020,35,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,4,2013,560,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,4,2014,536,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,4,2015,419,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2010,544,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2011,549,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2012,611,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2013,560,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2014,536,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2015,419,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2016,453,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2017,388,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2018,331,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2019,364,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Костромской муниципальный район,Костромской муниципальный район,34614000,10,2020,314,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,1,2013,118,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,1,2014,102,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,1,2015,122,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,4,2013,167,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,4,2014,170,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,4,2015,121,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2010,253,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2011,274,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2012,295,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2013,285,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2014,272,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2015,243,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2016,243,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2017,215,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2018,203,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2019,182,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Красносельский муниципальный район,Красносельский муниципальный район,34616000,10,2020,185,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,1,2013,66,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,1,2014,67,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,1,2015,70,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,4,2013,83,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,4,2014,99,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,4,2015,51,чел,Значение показателя за год
8112003,Число родившихся (без мертворожденных),,,,,,Костромская область,1,Макарьевский муниципальный район,Макарьевский муниципальный район,34618000,10,2010,157,чел,Значение показателя за год
